fecha_hora,id_unidad,temperatura_motor_c,presion_aceite_psi,vibracion_chasis_mms
2026-01-02 11:00:00,CAT-797F-001,85.13355650705546,59.54153732991762,4.401350638891463
2026-01-02 12:00:00,CAT-797F-004,88.96777699047604,35.764308586479004,6.036198739742313
2026-01-02 13:00:00,CAT-797F-001,75.91117266356284,45.222037769752426,11.793871779892942
2026-01-02 14:00:00,CAT-797F-001,77.11594539272214,71.76376381467225,2.2087767401801304
2026-01-02 15:00:00,CAT-797F-003,81.97778733970802,40.107702532973335,6.946360440996248
2026-01-02 16:00:00,CAT-797F-003,65.90320389999769,46.7475160726881,3.3833291611282097
2026-01-02 17:00:00,CAT-797F-003,79.49356245124302,49.44345973248882,11.692103726802314
2026-01-02 18:00:00,CAT-797F-002,74.51516031484451,49.77322453625035,2.689686799638374
2026-01-02 19:00:00,CAT-797F-004,79.73738084800615,57.58228121225365,5.737810524796708
2026-01-02 20:00:00,CAT-797F-004,70.3892959318663,72.43841269851184,9.247792340763365
2026-01-02 21:00:00,CAT-797F-004,105.07372763329528,40.831172032462725,8.897821494288175
2026-01-02 22:00:00,CAT-797F-004,91.7116604099322,35.46756193354131,5.938650687386288
2026-01-02 23:00:00,CAT-797F-003,95.55960436150204,38.88617204369718,5.138503763503541
2026-01-03 00:00:00,CAT-797F-002,100.51270573733022,69.91162050941713,5.674929974805141
2026-01-03 01:00:00,CAT-797F-002,87.42989895180757,59.06148656948427,4.2749007631657125
2026-01-03 02:00:00,CAT-797F-003,68.91141296393407,42.865805515762204,3.655995856421398
2026-01-03 03:00:00,CAT-797F-002,89.16979438183465,66.71761225358777,6.571916824368345
2026-01-03 04:00:00,CAT-797F-003,91.40785031093957,68.76164983635462,4.319604438709877
2026-01-03 05:00:00,CAT-797F-004,98.54477633829485,68.0931452410625,4.518347481421126
2026-01-03 06:00:00,CAT-797F-003,84.42467958033558,71.35169401377995,8.395938666482849
2026-01-03 07:00:00,CAT-797F-004,70.74111362580037,41.35084590780127,11.669641982848868
2026-01-03 08:00:00,CAT-797F-004,77.7699157609426,63.97688679358252,7.8381906058734385
2026-01-03 09:00:00,CAT-797F-001,81.33870333793858,50.7242773773363,2.308284404182146
2026-01-03 10:00:00,CAT-797F-003,94.06627585992206,67.88993488005278,2.293627945467703
2026-01-03 11:00:00,CAT-797F-001,90.68502371010104,62.7820804722726,11.489943818878443
2026-01-03 12:00:00,CAT-797F-003,81.02435266540309,64.94013509248761,4.621553298227003
2026-01-03 13:00:00,CAT-797F-003,109.39318619568408,59.52728269564822,2.466703353865992
2026-01-03 14:00:00,CAT-797F-001,92.25986687105993,37.98429462613681,7.7899681650790065
2026-01-03 15:00:00,CAT-797F-001,75.67520562811976,54.526211350362225,8.048312172047794
2026-01-03 16:00:00,CAT-797F-003,69.58021126791817,74.31013827860286,8.309300611246226
2026-01-03 17:00:00,CAT-797F-002,71.87866126329494,72.18246299237035,4.3077212925041835
2026-01-03 18:00:00,CAT-797F-004,76.06809777730287,31.942818110865524,1.658662184251988
2026-01-03 19:00:00,CAT-797F-001,72.23066179668001,37.416666707824675,11.632661379271955
2026-01-03 20:00:00,CAT-797F-004,73.39551608230876,35.927794805455285,4.134376979756576
2026-01-03 21:00:00,CAT-797F-002,77.82928259122312,62.6690959493383,8.598276024551748
2026-01-03 22:00:00,CAT-797F-002,72.80181178826396,66.80033984356253,8.91961363372645
2026-01-03 23:00:00,CAT-797F-002,105.35444410818914,39.608011483980235,7.9050778793346
2026-01-04 00:00:00,CAT-797F-001,68.6105185547739,52.7633711828323,4.785527639243306
2026-01-04 01:00:00,CAT-797F-002,88.60301253066146,67.831636260504,4.3465106645226905
2026-01-04 02:00:00,CAT-797F-001,83.46785721453477,62.976069514481274,7.7755169683783825
2026-01-04 03:00:00,CAT-797F-002,109.20703776088729,54.40067424713317,10.59400415292276
2026-01-04 04:00:00,CAT-797F-004,70.04175059756236,56.56564607064478,11.440704153695654
2026-01-04 05:00:00,CAT-797F-004,82.90350195705838,52.8762246112326,2.6120109462394554
2026-01-04 06:00:00,CAT-797F-003,108.6261694973916,43.38968030934693,3.1257004322760586
2026-01-04 07:00:00,CAT-797F-004,103.9478206652291,55.425989678655725,11.419730717222336
2026-01-04 08:00:00,CAT-797F-003,101.76824319271759,60.99983859225408,9.233619897515322
2026-01-04 09:00:00,CAT-797F-004,76.60562721702229,69.29953121373634,10.771435160712617
2026-01-04 10:00:00,CAT-797F-001,72.68994143255296,58.63311092906616,3.6276426584211032
2026-01-04 11:00:00,CAT-797F-004,95.0889448965994,64.25046916694211,7.6696516466487195
2026-01-04 12:00:00,CAT-797F-003,106.82191951074137,37.203223572955785,8.861965741383473
2026-01-04 13:00:00,CAT-797F-003,90.05433018562684,50.770086348890544,8.641174797193212
2026-01-04 14:00:00,CAT-797F-002,90.72257102614549,30.419922892219198,5.78559275410033
2026-01-04 15:00:00,CAT-797F-001,77.59905921471278,41.10054890347304,1.661646362758739
2026-01-04 16:00:00,CAT-797F-004,99.62718199363715,62.69077718008522,7.620723596444763
2026-01-04 17:00:00,CAT-797F-002,73.41696868508855,74.63144781072135,4.157566161385892
2026-01-04 18:00:00,CAT-797F-004,79.56556563819096,34.463014481424715,6.227669584500348
2026-01-04 19:00:00,CAT-797F-004,84.14463973773876,48.067244213757974,11.554600658380082
2026-01-04 20:00:00,CAT-797F-002,87.84246704080047,66.00319359146218,5.689870835245564
2026-01-04 21:00:00,CAT-797F-002,75.9084379586786,39.18160355830045,10.31791686997648
2026-01-04 22:00:00,CAT-797F-002,70.16765711326416,54.978822718602885,3.479676360367137
2026-01-04 23:00:00,CAT-797F-002,92.47790190987347,62.988208321335364,8.560835229262803
2026-01-05 00:00:00,CAT-797F-002,77.98837489581152,57.71934526170806,11.758573021608907
2026-01-05 01:00:00,CAT-797F-004,91.15571996401755,38.46111305769372,2.5698775591658363
2026-01-05 02:00:00,CAT-797F-002,71.9463221873391,45.99230559085827,1.5873593933855161
2026-01-05 03:00:00,CAT-797F-001,86.65130458346678,65.27063030184287,6.0526193226424505
2026-01-05 04:00:00,CAT-797F-003,88.96652446482136,54.940193135940746,2.4725675720393556
2026-01-05 05:00:00,CAT-797F-002,67.33205915700921,30.235332609431072,9.35803567160043
2026-01-05 06:00:00,CAT-797F-002,80.14719251872643,64.24458420126422,11.102760970409868
2026-01-05 07:00:00,CAT-797F-004,71.04866046225384,31.58901097231076,6.057220213441968
2026-01-05 08:00:00,CAT-797F-002,67.85187367127455,63.55802022290545,4.21647224263213
2026-01-05 09:00:00,CAT-797F-002,109.54821045754753,39.11162520743568,6.061234849569403
2026-01-05 10:00:00,CAT-797F-002,79.50592302386254,73.11330660537212,9.09620208742501
2026-01-05 11:00:00,CAT-797F-004,101.44435006345857,46.5573338085938,1.5950686965938954
2026-01-05 12:00:00,CAT-797F-002,76.45882946436937,44.71192273521356,7.68926688958932
2026-01-05 13:00:00,CAT-797F-003,95.66762250007682,36.69996226496001,7.93956269131748
2026-01-05 14:00:00,CAT-797F-004,99.2102536950359,43.75218969705967,8.195726592407322
2026-01-05 15:00:00,CAT-797F-003,91.80374332735299,69.44928428226902,4.041231839799211
2026-01-05 16:00:00,CAT-797F-004,86.22092848475712,74.83504519322614,8.99755359547033
2026-01-05 17:00:00,CAT-797F-002,83.53284113662708,46.573928872808175,2.4596106064836523
2026-01-05 18:00:00,CAT-797F-003,80.69907199443479,50.18747839295442,3.5923385329014086
2026-01-05 19:00:00,CAT-797F-004,106.82881149115217,62.493192219123166,10.71343548987206
2026-01-05 20:00:00,CAT-797F-001,102.37787335044781,69.87881012092836,9.256593082628946
2026-01-05 21:00:00,CAT-797F-002,108.42621097999307,56.686995038405286,1.6443283171191252
2026-01-05 22:00:00,CAT-797F-004,70.59337505684951,47.61865641800232,4.107950733882902
2026-01-05 23:00:00,CAT-797F-001,97.889036384164,48.56798283818807,3.751268071428228
2026-01-06 00:00:00,CAT-797F-004,107.22532055694671,61.30281659235631,4.343466444388212
2026-01-06 01:00:00,CAT-797F-001,73.15548797745471,30.14482186219254,4.0993775879388075
2026-01-06 02:00:00,CAT-797F-002,67.99233203150499,57.881520185692835,2.1565261052998803
2026-01-06 03:00:00,CAT-797F-003,98.35042921805265,45.99718546986108,6.318875424266613
2026-01-06 04:00:00,CAT-797F-001,90.85129009309604,65.7388799074688,9.193701485254735
2026-01-06 05:00:00,CAT-797F-004,102.88229495412224,34.184578792040945,7.870683109533083
2026-01-06 06:00:00,CAT-797F-002,71.28975694818303,56.469102012677574,8.565152520279838
2026-01-06 07:00:00,CAT-797F-001,100.78702903369506,51.64378004487557,2.3520663746305113
2026-01-06 08:00:00,CAT-797F-004,74.0732294021485,58.90464866573524,11.490652456856266
2026-01-06 09:00:00,CAT-797F-004,72.3645174289567,32.91841175173357,10.304164255351761
2026-01-06 10:00:00,CAT-797F-004,72.39196090689468,56.099270434265904,9.953448344204459
2026-01-06 11:00:00,CAT-797F-001,101.6558624104122,55.266806458178564,10.141329952938559
2026-01-06 12:00:00,CAT-797F-001,94.933874931329,55.22970424872769,11.293460335393995
2026-01-06 13:00:00,CAT-797F-001,88.53794411461037,57.156944996840465,7.214666644193826
2026-01-06 14:00:00,CAT-797F-003,81.14737178555761,60.4410571751863,3.602961187610072
2026-01-06 15:00:00,CAT-797F-001,104.47402433658988,66.22450498563464,7.976227882451682
2026-01-06 16:00:00,CAT-797F-001,82.66002983401859,42.141932405769644,9.30025568351336
2026-01-06 17:00:00,CAT-797F-001,101.74697477622097,67.12722345810279,9.248132630217267
2026-01-06 18:00:00,CAT-797F-003,84.76107088565983,52.42150570185541,6.975214753752241
2026-01-06 19:00:00,CAT-797F-001,81.96249932412084,33.467622561044905,2.2188165530025694
2026-01-06 20:00:00,CAT-797F-004,85.82059035513228,32.634791815979064,5.396685853516342
2026-01-06 21:00:00,CAT-797F-001,78.5620043373864,45.040724341322736,11.168049388865253
2026-01-06 22:00:00,CAT-797F-004,98.64242210793131,65.32036397001605,7.6367135524529735
2026-01-06 23:00:00,CAT-797F-004,87.62241755416156,61.84564206334121,7.152485404184991
2026-01-07 00:00:00,CAT-797F-004,75.44957128160678,65.48767341025828,4.3229619010130325
2026-01-07 01:00:00,CAT-797F-003,105.48085579735559,53.27710753987242,5.3687136591240785
2026-01-07 02:00:00,CAT-797F-003,82.27510496179451,49.80895490799708,10.901133936108277
2026-01-07 03:00:00,CAT-797F-003,89.45987875012949,36.63536370178278,8.497861999031775
2026-01-07 04:00:00,CAT-797F-001,105.7912449934046,44.76867391241902,9.767563780899495
2026-01-07 05:00:00,CAT-797F-004,93.09070981612965,49.53087147782439,6.270626942210379
2026-01-07 06:00:00,CAT-797F-003,70.26041183187638,33.98701933558277,8.117595804289659
2026-01-07 07:00:00,CAT-797F-003,107.29244556260639,39.92753787200451,4.10802789180368
2026-01-07 08:00:00,CAT-797F-001,93.2468623882138,56.92013823286825,8.907338717976605
2026-01-07 09:00:00,CAT-797F-003,80.07075265956888,63.10484014076354,5.989814003885042
2026-01-07 10:00:00,CAT-797F-001,71.26724326985243,74.92563801268273,6.146727905554829
2026-01-07 11:00:00,CAT-797F-002,100.73113351716333,71.99009991046009,8.317884408057257
2026-01-07 12:00:00,CAT-797F-003,92.90327401678312,58.915433979083616,11.33094652542373
2026-01-07 13:00:00,CAT-797F-002,89.00574913893448,48.95616239823324,2.1720666393905197
2026-01-07 14:00:00,CAT-797F-001,105.2251662372931,58.62798141187047,10.15980399214358
2026-01-07 15:00:00,CAT-797F-004,100.48687450510388,65.35432281361044,4.5700226593280275
2026-01-07 16:00:00,CAT-797F-003,71.8253695879738,35.32512859155243,6.161154272316967
2026-01-07 17:00:00,CAT-797F-001,79.02749305079968,48.44572003633297,1.730089952137594
2026-01-07 18:00:00,CAT-797F-004,76.18201129165095,67.79110285360278,4.660983817260287
2026-01-07 19:00:00,CAT-797F-004,98.47758316577045,47.27248283698698,6.77762804761637
2026-01-07 20:00:00,CAT-797F-002,66.50895956311007,55.7342522052234,2.0898488121481096
2026-01-07 21:00:00,CAT-797F-001,90.64503581920924,56.44962123879892,6.656505158523234
2026-01-07 22:00:00,CAT-797F-004,99.31064085833108,38.30143139101377,11.234661603013487
2026-01-07 23:00:00,CAT-797F-003,104.45445365427872,46.30059487435298,2.6066287901319547
2026-01-08 00:00:00,CAT-797F-003,80.39367869221584,45.05300799338695,9.526627644792796
2026-01-08 01:00:00,CAT-797F-002,101.95657871024058,31.178851883942915,5.801546060447922
2026-01-08 02:00:00,CAT-797F-004,69.97842816298433,31.088629375110987,8.379324002505548
2026-01-08 03:00:00,CAT-797F-001,103.09035312805332,67.42636696540981,4.232484278844908
2026-01-08 04:00:00,CAT-797F-003,70.73698980493921,42.28818644877656,3.174668756684262
2026-01-08 05:00:00,CAT-797F-004,82.87792807521653,53.3135444807467,3.1848574498478777
2026-01-08 06:00:00,CAT-797F-004,100.87829146007991,43.44265081149479,2.240165429253019
2026-01-08 07:00:00,CAT-797F-002,71.74628423069483,72.33056603019033,3.4492904014630517
2026-01-08 08:00:00,CAT-797F-003,75.31631278546887,41.66835414895982,8.474303542384167
2026-01-08 09:00:00,CAT-797F-003,97.50136557768798,49.33455657325208,10.757751424356835
2026-01-08 10:00:00,CAT-797F-001,97.40164414457334,69.27286127180707,10.0483196987072
2026-01-08 11:00:00,CAT-797F-003,93.85164347983837,67.8870105056314,8.693910253682084
2026-01-08 12:00:00,CAT-797F-001,96.22768000101951,38.37456380308248,2.6595345658165783
2026-01-08 13:00:00,CAT-797F-003,89.42259995064182,66.11894894080697,4.536468186107474
2026-01-08 14:00:00,CAT-797F-002,76.33095765081288,50.61840990320517,4.752972190885924
2026-01-08 15:00:00,CAT-797F-003,80.55631970767638,51.733599243840985,4.124547937175023
2026-01-08 16:00:00,CAT-797F-001,73.17189725606416,36.00659875871747,6.907559426952092
2026-01-08 17:00:00,CAT-797F-001,105.88027526001328,33.62706811907061,7.123315056236562
2026-01-08 18:00:00,CAT-797F-002,91.25263076447541,62.75726881381944,5.247302739296657
2026-01-08 19:00:00,CAT-797F-003,83.0383137543638,52.340751855988486,5.214786166732578
2026-01-08 20:00:00,CAT-797F-003,85.79026116398597,49.65828161768308,10.199833778013854
2026-01-08 21:00:00,CAT-797F-002,107.6277502825317,62.827870289357854,9.7875749073567
2026-01-08 22:00:00,CAT-797F-003,71.9008131402236,64.44808045459993,4.7318562326478295
2026-01-08 23:00:00,CAT-797F-003,91.38034244075587,37.15086754512091,11.094778660669222
2026-01-09 00:00:00,CAT-797F-001,87.76499054980097,57.460131726493856,11.504557678526313
2026-01-09 01:00:00,CAT-797F-003,92.51544059455915,36.090933702495846,4.930796691315429
2026-01-09 02:00:00,CAT-797F-003,65.81495827193783,63.81187887130706,5.221461962327076
2026-01-09 03:00:00,CAT-797F-002,104.24557590248682,59.56298203202128,6.8091586109305675
2026-01-09 04:00:00,CAT-797F-002,106.94532271176256,73.04765794875561,11.381768531603573
2026-01-09 05:00:00,CAT-797F-004,90.4309932615144,33.10311073603896,10.701354047994272
2026-01-09 06:00:00,CAT-797F-001,96.34928707446015,32.56746245180644,2.576963607127693
2026-01-09 07:00:00,CAT-797F-003,106.5124721529783,42.69841836119401,5.62367280434987
2026-01-09 08:00:00,CAT-797F-003,96.82573854410293,41.77675576811577,7.310397492372604
2026-01-09 09:00:00,CAT-797F-004,71.86425693114177,41.11404595823999,6.78289096179117
2026-01-09 10:00:00,CAT-797F-003,90.93297620750658,70.78145612344665,3.535562213337373
2026-01-09 11:00:00,CAT-797F-001,92.30217708722851,41.229578993227776,10.517576097265625
2026-01-09 12:00:00,CAT-797F-004,84.08588020860736,42.237737675788395,8.607878221466791
2026-01-09 13:00:00,CAT-797F-001,98.13999060311252,64.17292180880837,10.298037935943938
2026-01-09 14:00:00,CAT-797F-004,107.04651566460566,50.238292910274296,10.517024933169457
2026-01-09 15:00:00,CAT-797F-004,106.65058308080494,64.95197506298315,9.357736463490268
2026-01-09 16:00:00,CAT-797F-002,85.28777171318595,32.941477090397335,6.111711313122032
2026-01-09 17:00:00,CAT-797F-001,70.09571206283398,51.94070371530229,7.910740927661958
2026-01-09 18:00:00,CAT-797F-003,109.31785395330505,31.512612008247718,3.183836764257303
2026-01-09 19:00:00,CAT-797F-003,102.75041389006704,32.819394155490954,8.573276883486532
2026-01-09 20:00:00,CAT-797F-001,70.609820654147,70.78968540049848,3.3821591852624477
2026-01-09 21:00:00,CAT-797F-003,106.43788471778176,36.26604170029178,8.786470700356647
2026-01-09 22:00:00,CAT-797F-003,104.14533629279578,53.95893070238477,3.910780687916671
2026-01-09 23:00:00,CAT-797F-001,88.34771257067325,48.499302117031796,2.7342886515773097
2026-01-10 00:00:00,CAT-797F-004,91.60739460852182,45.63044968164792,3.235487146501053
2026-01-10 01:00:00,CAT-797F-001,82.95512167415586,70.49250055592725,1.5209174198002378
2026-01-10 02:00:00,CAT-797F-004,67.46427374699141,30.982052854897027,9.046765987462067
2026-01-10 03:00:00,CAT-797F-003,80.08387587406554,59.87053587790151,9.19021101511298
2026-01-10 04:00:00,CAT-797F-003,101.12840518691051,73.35274953960976,6.906800174089224
2026-01-10 05:00:00,CAT-797F-003,65.20844103520713,55.20756825578289,3.194309411081529
2026-01-10 06:00:00,CAT-797F-002,80.0074627261015,72.15701079148914,2.3773205438622425
2026-01-10 07:00:00,CAT-797F-004,82.91759121159245,32.35160456787107,1.7008541475915135
2026-01-10 08:00:00,CAT-797F-002,89.18280213220653,48.845699358337264,3.2403558581348175
2026-01-10 09:00:00,CAT-797F-002,106.39350273857423,41.7071005932923,10.853983117323041
2026-01-10 10:00:00,CAT-797F-001,80.58556974646825,62.88694342413284,4.036136837867659
2026-01-10 11:00:00,CAT-797F-002,80.61289408533025,74.1583690723761,5.219848935780764
2026-01-10 12:00:00,CAT-797F-001,98.18755616493868,41.54385280999115,2.606127587053998
2026-01-10 13:00:00,CAT-797F-001,85.34980734004132,59.43785706633335,3.834793699855788
2026-01-10 14:00:00,CAT-797F-002,75.10721703229919,38.9143934741883,6.951857993192154
2026-01-10 15:00:00,CAT-797F-004,85.3597782259712,55.43986145572245,7.881403172504352
2026-01-10 16:00:00,CAT-797F-004,71.33856591709099,50.87696190097513,4.076199298745216
2026-01-10 17:00:00,CAT-797F-004,72.93741439278006,73.74023983341917,2.1061876718637307
2026-01-10 18:00:00,CAT-797F-004,87.42654977327659,57.383727271340994,5.605845125837686
2026-01-10 19:00:00,CAT-797F-004,83.85164522770465,45.72778674390685,3.9591353947265087
2026-01-10 20:00:00,CAT-797F-002,106.1680655480645,35.134310319957,3.8053161939129203
2026-01-10 21:00:00,CAT-797F-002,81.30772546024849,36.80610729307205,11.57855942849128
2026-01-10 22:00:00,CAT-797F-003,91.12647576251196,40.13926184780558,7.971155102220103
2026-01-10 23:00:00,CAT-797F-004,93.45189295637887,41.29349976031341,7.347223653307007
2026-01-11 00:00:00,CAT-797F-002,65.58925054647501,68.2777226028512,5.86563858699488
2026-01-11 01:00:00,CAT-797F-003,94.85918174075198,55.255025472713626,6.003915501016515
2026-01-11 02:00:00,CAT-797F-004,73.01161850913881,53.55259101184649,7.179502540299849
2026-01-11 03:00:00,CAT-797F-001,108.24816428612547,35.16459923411479,8.812512973879127
2026-01-11 04:00:00,CAT-797F-003,71.68982274889008,68.70628620072458,8.87253400990921
2026-01-11 05:00:00,CAT-797F-002,83.65808556771607,62.526643644381764,3.3027860309072206
2026-01-11 06:00:00,CAT-797F-001,68.84073506353897,33.04507628550007,6.751183896804584
2026-01-11 07:00:00,CAT-797F-001,109.85934133306763,61.85257937533959,5.825559997858071
2026-01-11 08:00:00,CAT-797F-001,87.59877546490591,54.459219780419076,10.640533145828535
2026-01-11 09:00:00,CAT-797F-003,91.79232577940198,33.67764055860502,8.129898672792951
2026-01-11 10:00:00,CAT-797F-002,68.01844148247923,50.62352886878954,7.091292697367809
2026-01-11 11:00:00,CAT-797F-001,98.74822116796301,51.81133292085211,2.7116437428786324
2026-01-11 12:00:00,CAT-797F-004,74.44575168930136,37.459854307347406,7.85919783789582
2026-01-11 13:00:00,CAT-797F-001,105.41244302483213,72.55641661501271,2.7306410096424507
2026-01-11 14:00:00,CAT-797F-001,74.23128382169033,68.24889171662979,5.0406690434403965
2026-01-11 15:00:00,CAT-797F-003,73.58094742986499,60.10600517980987,2.9998406305504846
2026-01-11 16:00:00,CAT-797F-003,66.64473505316427,50.80330024502732,8.766773293755874
2026-01-11 17:00:00,CAT-797F-002,86.24301252994997,48.52944937130288,3.665647195279602
2026-01-11 18:00:00,CAT-797F-004,90.41785099681775,59.29380602179294,5.614523418474273
2026-01-11 19:00:00,CAT-797F-003,67.95688877427585,54.54443412331075,10.904585164997176
2026-01-11 20:00:00,CAT-797F-001,99.89874275127548,32.80228976468485,3.645322025689188
2026-01-11 21:00:00,CAT-797F-002,85.39799756366125,53.062619194664926,6.83195317156718
2026-01-11 22:00:00,CAT-797F-001,88.5975621197411,66.28816277547779,5.902352442243231
2026-01-11 23:00:00,CAT-797F-001,84.83432361222026,50.66579449186311,1.6903024309801622
2026-01-12 00:00:00,CAT-797F-003,83.03433773938967,32.33804598994208,9.823960192514534
2026-01-12 01:00:00,CAT-797F-002,90.1838149088698,65.38251897228149,2.224982016303297
2026-01-12 02:00:00,CAT-797F-004,71.98581106688206,39.061370196118844,6.479677720258013
2026-01-12 03:00:00,CAT-797F-004,73.1867658722872,41.63793756996174,7.387122096858974
2026-01-12 04:00:00,CAT-797F-003,103.78035294560829,37.41178590445332,8.098477794453164
2026-01-12 05:00:00,CAT-797F-003,107.57519579601347,44.85967791921739,8.730632107732694
2026-01-12 06:00:00,CAT-797F-002,81.79891923258889,64.05381775598858,4.159360026988509
2026-01-12 07:00:00,CAT-797F-004,77.18351029145992,53.372363677677185,1.6047771549137184
2026-01-12 08:00:00,CAT-797F-004,93.9799794457557,39.21965733678206,9.096158454726575
2026-01-12 09:00:00,CAT-797F-004,83.39303769941434,69.50235351684184,7.124394293149575
2026-01-12 10:00:00,CAT-797F-001,66.14238600471552,69.58118347281882,10.279235883676112
2026-01-12 11:00:00,CAT-797F-004,72.02686688147857,69.17602912707031,10.12457781045729
2026-01-12 12:00:00,CAT-797F-001,97.21875029813289,40.745829512169266,10.354924761772773
2026-01-12 13:00:00,CAT-797F-002,94.65157738595681,50.30577048814446,6.593493929785172
2026-01-12 14:00:00,CAT-797F-001,66.21931966265676,74.32453452633938,5.0030981562870895
2026-01-12 15:00:00,CAT-797F-002,74.98874728698273,64.74056143394957,9.811361127209384
2026-01-12 16:00:00,CAT-797F-004,75.39836584646321,31.22253395515019,6.238588186807177
2026-01-12 17:00:00,CAT-797F-004,95.23517346194278,32.93420660672214,3.4261430622360622
2026-01-12 18:00:00,CAT-797F-002,65.88697419894639,50.87691195655498,10.477227205395481
2026-01-12 19:00:00,CAT-797F-003,69.68488618930583,70.9149092637702,10.766878706109646
2026-01-12 20:00:00,CAT-797F-002,100.99622384179352,54.24158090787214,6.396252439471787
2026-01-12 21:00:00,CAT-797F-003,73.03450979244501,52.401562861543056,2.2948471367527685
2026-01-12 22:00:00,CAT-797F-001,94.37357485333436,34.74631649804837,5.572173944127778
2026-01-12 23:00:00,CAT-797F-001,75.71822514710269,59.555104712593234,9.937145424357336
2026-01-13 00:00:00,CAT-797F-001,69.47486267417054,66.99464222701015,10.9686272997354
2026-01-13 01:00:00,CAT-797F-004,75.94274859497543,47.1189003378403,3.6364637962247564
2026-01-13 02:00:00,CAT-797F-001,97.50201193350466,64.90253329163974,2.203222926265351
2026-01-13 03:00:00,CAT-797F-003,103.50634106478286,73.40144942553653,10.712179757894805
2026-01-13 04:00:00,CAT-797F-001,102.35989390551462,39.16949066074601,5.58875185927819
2026-01-13 05:00:00,CAT-797F-002,82.87325883283046,53.54983340376336,7.188490124809414
2026-01-13 06:00:00,CAT-797F-002,95.06383114567907,42.9212081138059,11.664691026532969
2026-01-13 07:00:00,CAT-797F-004,74.22429329371194,65.67844885652278,2.1989296430993397
2026-01-13 08:00:00,CAT-797F-002,78.1916478617456,55.99170146465209,8.307339078247004
2026-01-13 09:00:00,CAT-797F-003,105.33511183345038,58.55620878976367,2.278106937036104
2026-01-13 10:00:00,CAT-797F-001,65.58508655798312,65.90613718271524,5.442423748898253
2026-01-13 11:00:00,CAT-797F-004,68.84788388845107,47.818671269810466,9.94005272453119
2026-01-13 12:00:00,CAT-797F-001,74.35488148157123,71.17905307831694,6.051458443934161
