fecha_hora,id_unidad,temperatura_motor_c,presion_aceite_psi,vibracion_chasis_mms,falla,carga_termica
2026-01-01 18:00:00,CAT-797F-004,101.27905759068776,58.10986059844187,2.217708603254565,1,224.6074373483828
2026-01-01 19:00:00,CAT-797F-003,98.67168606726464,47.18728378438031,9.729478346083129,0,960.0240329629637
2026-01-01 20:00:00,CAT-797F-002,73.30344587103698,39.255926798799976,4.500462408223413,0,329.8994025358417
2026-01-01 21:00:00,CAT-797F-001,74.42071955015196,35.46238881717329,6.0440522357922575,0,449.8027163863645
2026-01-01 22:00:00,CAT-797F-002,81.67124462561219,57.675583561748994,8.697160773829966,0,710.3079451077457
2026-01-01 23:00:00,CAT-797F-004,86.80353433359596,64.85852012870046,4.990789650061476,0,433.2181807408667
2026-01-02 00:00:00,CAT-797F-004,92.82146471886333,58.97569140935088,2.0941493895405143,0,194.382013677264
2026-01-02 01:00:00,CAT-797F-002,81.60111378063976,53.863595996212126,5.426170993634543,0,442.7815966447794
2026-01-02 02:00:00,CAT-797F-002,85.81406222599165,31.88780505442363,11.416710118290188,1,979.7142725070627
2026-01-02 03:00:00,CAT-797F-002,98.63619221601904,73.58199499174728,8.23821117163486,0,812.5857806415315
2026-01-02 04:00:00,CAT-797F-004,66.6507441300769,65.94213862445585,8.550531061005673,0,569.8992579233641
2026-01-02 05:00:00,CAT-797F-004,76.35966249548093,43.17699165154342,8.138962613195218,0,621.4884382069245
2026-01-02 06:00:00,CAT-797F-001,97.10073136480486,74.09866482114828,3.5894174590740864,0,348.5350604496933
2026-01-02 07:00:00,CAT-797F-001,105.28430769592396,57.08467153363449,5.892505573073941,1,620.3883698554636
2026-01-02 08:00:00,CAT-797F-004,88.02548489520498,56.20901961932609,9.384867882814842,0,826.1075460622122
2026-01-02 09:00:00,CAT-797F-002,88.9451068369392,63.66329307432895,2.564415424308171,0,228.09220388938508
2026-01-02 10:00:00,CAT-797F-002,69.82274051028992,66.5296404640562,4.417454148941979,0,308.43875475767936
2026-01-02 11:00:00,CAT-797F-001,85.13355650705546,59.54153732991762,4.401350638891463,0,374.70263332343103
2026-01-02 12:00:00,CAT-797F-004,88.96777699047604,35.764308586479004,6.036198739742313,0,537.0271833475866
2026-01-02 13:00:00,CAT-797F-001,75.91117266356284,45.222037769752426,11.793871779892942,1,895.2866370553743
2026-01-02 14:00:00,CAT-797F-001,77.11594539272214,71.76376381467225,2.2087767401801304,0,170.33190648044575
2026-01-02 15:00:00,CAT-797F-003,81.97778733970802,40.107702532973335,6.946360440996248,0,569.4472590169507
2026-01-02 16:00:00,CAT-797F-003,65.90320389999769,46.7475160726881,3.3833291611282097,0,222.97223156664054
2026-01-02 17:00:00,CAT-797F-003,79.49356245124302,49.44345973248882,11.692103726802314,1,929.446977792971
2026-01-02 18:00:00,CAT-797F-002,74.51516031484451,49.77322453625035,2.689686799638374,0,200.42244307177452
2026-01-02 19:00:00,CAT-797F-004,79.73738084800615,57.58228121225365,5.737810524796708,0,457.51798304941315
2026-01-02 20:00:00,CAT-797F-004,70.3892959318663,72.43841269851184,9.247792340763365,0,650.945591790439
2026-01-02 21:00:00,CAT-797F-004,105.07372763329528,40.831172032462725,8.897821494288175,1,934.9272722205161
2026-01-02 22:00:00,CAT-797F-004,91.7116604099322,35.46756193354131,5.938650687386288,0,544.6435151347816
2026-01-02 23:00:00,CAT-797F-003,95.55960436150204,38.88617204369718,5.138503763503541,0,491.03338665048767
2026-01-03 00:00:00,CAT-797F-002,100.51270573733022,69.91162050941713,5.674929974805141,1,570.4025666375439
2026-01-03 01:00:00,CAT-797F-002,87.42989895180757,59.06148656948427,4.2749007631657125,0,373.75414175258334
2026-01-03 02:00:00,CAT-797F-003,68.91141296393407,42.86580551576221,3.655995856421398,0,251.93984025628677
2026-01-03 03:00:00,CAT-797F-002,89.16979438183465,66.71761225358777,6.571916824368345,0,586.016471923445
2026-01-03 04:00:00,CAT-797F-003,91.40785031093957,68.76164983635462,4.319604438709877,0,394.8457559360626
2026-01-03 05:00:00,CAT-797F-004,98.54477633829484,68.0931452410625,4.518347481421126,0,445.2595419753427
2026-01-03 06:00:00,CAT-797F-003,84.42467958033558,71.35169401377995,8.395938666482849,0,708.8244316939645
2026-01-03 07:00:00,CAT-797F-004,70.74111362580037,41.35084590780127,11.669641982848868,1,825.523469481122
2026-01-03 08:00:00,CAT-797F-004,77.7699157609426,63.97688679358252,7.8381906058734385,0,609.5754231369889
2026-01-03 09:00:00,CAT-797F-001,81.33870333793858,50.7242773773363,2.308284404182146,0,187.7528603713619
2026-01-03 10:00:00,CAT-797F-003,94.06627585992206,67.88993488005278,2.293627945467703,0,215.75303903839122
2026-01-03 11:00:00,CAT-797F-001,90.68502371010104,62.7820804722726,11.489943818878444,1,1041.9658276427206
2026-01-03 12:00:00,CAT-797F-003,81.02435266540309,64.94013509248761,4.621553298227003,0,374.4583642975015
2026-01-03 13:00:00,CAT-797F-003,109.39318619568408,59.52728269564822,2.466703353865992,1,269.8405392789808
2026-01-03 14:00:00,CAT-797F-001,92.25986687105993,37.98429462613681,7.7899681650790065,0,718.7014258399842
2026-01-03 15:00:00,CAT-797F-001,75.67520562811976,54.52621135036223,8.048312172047794,0,609.0576785790159
2026-01-03 16:00:00,CAT-797F-003,69.58021126791817,74.31013827860286,8.309300611246226,0,578.162892019154
2026-01-03 17:00:00,CAT-797F-002,71.87866126329494,72.18246299237035,4.307721292504184,0,309.63323960059137
2026-01-03 18:00:00,CAT-797F-004,76.06809777730287,31.942818110865524,1.658662184251988,1,126.17127721119496
2026-01-03 19:00:00,CAT-797F-001,72.23066179668001,37.41666670782468,11.632661379271957,1,840.234829881494
2026-01-03 20:00:00,CAT-797F-004,73.39551608230876,35.927794805455285,4.134376979756576,0,303.44473210805086
2026-01-03 21:00:00,CAT-797F-002,77.82928259122312,62.6690959493383,8.598276024551748,0,669.1976545121764
2026-01-03 22:00:00,CAT-797F-002,72.80181178826396,66.80033984356253,8.91961363372645,0,649.3640329865863
2026-01-03 23:00:00,CAT-797F-002,105.35444410818914,39.60801148398024,7.9050778793346,1,832.8350856092395
2026-01-04 00:00:00,CAT-797F-001,68.6105185547739,52.7633711828323,4.785527639243306,0,328.33753288668623
2026-01-04 01:00:00,CAT-797F-002,88.60301253066146,67.831636260504,4.3465106645226905,0,385.1139388733576
2026-01-04 02:00:00,CAT-797F-001,83.46785721453477,62.97606951448128,7.7755169683783825,0,649.0057400857992
2026-01-04 03:00:00,CAT-797F-002,109.20703776088727,54.40067424713317,10.59400415292276,1,1156.9398115672325
2026-01-04 04:00:00,CAT-797F-004,70.04175059756236,56.56564607064478,11.440704153695654,1,801.3269469936466
2026-01-04 05:00:00,CAT-797F-004,82.90350195705838,52.8762246112326,2.6120109462394554,0,216.5448545934206
2026-01-04 06:00:00,CAT-797F-003,108.6261694973916,43.38968030934693,3.125700432276058,1,339.5328649544893
2026-01-04 07:00:00,CAT-797F-004,103.9478206652291,55.425989678655725,11.419730717222336,1,1187.0561206390355
2026-01-04 08:00:00,CAT-797F-003,101.7682431927176,60.99983859225408,9.233619897515322,1,939.6892752794555
2026-01-04 09:00:00,CAT-797F-004,76.60562721702229,69.29953121373634,10.771435160712617,1,825.1525465138773
2026-01-04 10:00:00,CAT-797F-001,72.68994143255296,58.63311092906616,3.6276426584211032,0,263.6931323788607
2026-01-04 11:00:00,CAT-797F-004,95.0889448965994,64.25046916694211,7.669651646648719,0,729.2990828042929
2026-01-04 12:00:00,CAT-797F-003,106.82191951074137,37.203223572955785,8.861965741383473,1,946.6521911330128
2026-01-04 13:00:00,CAT-797F-003,90.05433018562684,50.770086348890544,8.641174797193212,0,778.1752083781546
2026-01-04 14:00:00,CAT-797F-002,90.72257102614547,30.4199228922192,5.78559275410033,1,524.8838495622198
2026-01-04 15:00:00,CAT-797F-001,77.59905921471278,41.10054890347304,1.661646362758739,0,128.9421944976275
2026-01-04 16:00:00,CAT-797F-004,99.62718199363717,62.69077718008522,7.620723596444763,0,759.2312166662075
2026-01-04 17:00:00,CAT-797F-002,73.41696868508855,74.63144781072135,4.157566161385892,0,305.23590467665184
2026-01-04 18:00:00,CAT-797F-004,79.56556563819096,34.463014481424715,6.227669584500348,1,495.5080530985279
2026-01-04 19:00:00,CAT-797F-004,84.14463973773876,48.06724421375797,11.554600658380082,1,972.257709712831
2026-01-04 20:00:00,CAT-797F-002,87.84246704080047,66.00319359146218,5.689870835245564,0,499.81229131147035
2026-01-04 21:00:00,CAT-797F-002,75.9084379586786,39.18160355830045,10.31791686997648,1,783.2169525874131
2026-01-04 22:00:00,CAT-797F-002,70.16765711326416,54.978822718602885,3.479676360367137,0,244.16073771937226
2026-01-04 23:00:00,CAT-797F-002,92.47790190987348,62.98820832133536,8.560835229262803,0,791.6880805983548
2026-01-05 00:00:00,CAT-797F-002,77.98837489581152,57.71934526170806,11.758573021608909,1,917.0320010490108
2026-01-05 01:00:00,CAT-797F-004,91.15571996401756,38.46111305769372,2.5698775591658363,0,234.25903912513394
2026-01-05 02:00:00,CAT-797F-002,71.9463221873391,45.99230559085827,1.587359393385516,0,114.20467034361349
2026-01-05 03:00:00,CAT-797F-001,86.65130458346678,65.27063030184287,6.0526193226424505,0,524.4673604540674
2026-01-05 04:00:00,CAT-797F-003,88.96652446482136,54.940193135940746,2.472567572039356,0,219.97574338876333
2026-01-05 05:00:00,CAT-797F-002,67.33205915700921,30.235332609431072,9.35803567160043,1,630.0958114336025
2026-01-05 06:00:00,CAT-797F-002,80.14719251872643,64.24458420126422,11.102760970409868,1,889.8551209848415
2026-01-05 07:00:00,CAT-797F-004,71.04866046225384,31.58901097231076,6.057220213441968,1,430.3573822899391
2026-01-05 08:00:00,CAT-797F-002,67.85187367127455,63.55802022290545,4.21647224263213,0,286.09554194551094
2026-01-05 09:00:00,CAT-797F-002,109.54821045754753,39.11162520743568,6.061234849569403,1,663.9974309332504
2026-01-05 10:00:00,CAT-797F-002,79.50592302386254,73.11330660537212,9.09620208742501,0,723.2019429723105
2026-01-05 11:00:00,CAT-797F-004,101.44435006345856,46.5573338085938,1.5950686965938954,1,161.8107072325357
2026-01-05 12:00:00,CAT-797F-002,76.45882946436937,44.71192273521356,7.68926688958932,0,587.9123458171317
2026-01-05 13:00:00,CAT-797F-003,95.66762250007682,36.69996226496001,7.93956269131748,0,759.5590863686546
2026-01-05 14:00:00,CAT-797F-004,99.2102536950359,43.75218969705967,8.195726592407322,0,813.1001144478826
2026-01-05 15:00:00,CAT-797F-003,91.803743327353,69.44928428226902,4.041231839799211,0,371.00021054725335
2026-01-05 16:00:00,CAT-797F-004,86.22092848475712,74.83504519322614,8.99755359547033,0,775.7774250928168
2026-01-05 17:00:00,CAT-797F-002,83.53284113662708,46.573928872808175,2.4596106064836523,0,205.4582620493619
2026-01-05 18:00:00,CAT-797F-003,80.69907199443479,50.18747839295442,3.5923385329014086,0,289.898385894993
2026-01-05 19:00:00,CAT-797F-004,106.82881149115217,62.493192219123166,10.71343548987206,1,1144.5035803701617
2026-01-05 20:00:00,CAT-797F-001,102.3778733504478,69.87881012092836,9.256593082628946,1,947.6703142700175
2026-01-05 21:00:00,CAT-797F-002,108.42621097999309,56.686995038405286,1.6443283171191252,1,178.28828903233526
2026-01-05 22:00:00,CAT-797F-004,70.59337505684951,47.61865641800232,4.107950733882902,0,289.99410687205585
2026-01-05 23:00:00,CAT-797F-001,97.889036384164,48.56798283818807,3.751268071428228,0,367.2080167307905
2026-01-06 00:00:00,CAT-797F-004,107.22532055694673,61.30281659235631,4.343466444388212,1,465.72958182786766
2026-01-06 01:00:00,CAT-797F-001,73.15548797745471,30.14482186219254,4.099377587938808,1,299.8919678495048
2026-01-06 02:00:00,CAT-797F-002,67.99233203150499,57.88152018569284,2.1565261052998803,0,146.62723898615775
2026-01-06 03:00:00,CAT-797F-003,98.35042921805264,45.99718546986108,6.318875424266613,0,621.4641101520259
2026-01-06 04:00:00,CAT-797F-001,90.85129009309604,65.7388799074688,9.193701485254737,0,835.259640666206
2026-01-06 05:00:00,CAT-797F-004,102.88229495412224,34.184578792040945,7.870683109533083,1,809.7539411654107
2026-01-06 06:00:00,CAT-797F-002,71.28975694818303,56.46910201267757,8.565152520279838,0,610.607641394867
2026-01-06 07:00:00,CAT-797F-001,100.78702903369506,51.64378004487557,2.3520663746305117,1,237.05778198906327
2026-01-06 08:00:00,CAT-797F-004,74.0732294021485,58.90464866573524,11.490652456856266,1,851.1497354170754
2026-01-06 09:00:00,CAT-797F-004,72.3645174289567,32.91841175173357,10.30416425535176,1,745.6558738472351
2026-01-06 10:00:00,CAT-797F-004,72.39196090689468,56.099270434265904,9.95344834420446,0,720.5496434224449
2026-01-06 11:00:00,CAT-797F-001,101.6558624104122,55.26680645817856,10.14132995293856,1,1030.9256423545144
2026-01-06 12:00:00,CAT-797F-001,94.933874931329,55.22970424872769,11.293460335393997,1,1072.1319510222186
2026-01-06 13:00:00,CAT-797F-001,88.53794411461037,57.15694499684047,7.214666644193826,0,638.7717521491765
2026-01-06 14:00:00,CAT-797F-003,81.14737178555761,60.4410571751863,3.602961187610072,0,292.3708310199287
2026-01-06 15:00:00,CAT-797F-001,104.47402433658988,66.22450498563464,7.976227882451682,1,833.3086259054438
2026-01-06 16:00:00,CAT-797F-001,82.66002983401859,42.14193240576965,9.30025568351336,0,768.7594122632153
2026-01-06 17:00:00,CAT-797F-001,101.74697477622097,67.12722345810279,9.248132630217269,1,940.9695174538625
2026-01-06 18:00:00,CAT-797F-003,84.76107088565983,52.42150570185541,6.975214753752241,0,591.2266721854941
2026-01-06 19:00:00,CAT-797F-001,81.96249932412084,33.467622561044905,2.2188165530025694,1,181.85975022582124
2026-01-06 20:00:00,CAT-797F-004,85.82059035513228,32.634791815979064,5.396685853516342,1,463.1467659099634
2026-01-06 21:00:00,CAT-797F-001,78.5620043373864,45.040724341322736,11.168049388865253,1,877.3843445281775
2026-01-06 22:00:00,CAT-797F-004,98.64242210793132,65.32036397001605,7.636713552452973,0,753.3039217584259
2026-01-06 23:00:00,CAT-797F-004,87.62241755416156,61.84564206334121,7.152485404184991,0,626.7180626355432
2026-01-07 00:00:00,CAT-797F-004,75.44957128160678,65.48767341025828,4.3229619010130325,0,326.16562209815316
2026-01-07 01:00:00,CAT-797F-003,105.4808557973556,53.27710753987242,5.368713659124079,1,566.2965112953603
2026-01-07 02:00:00,CAT-797F-003,82.27510496179451,49.80895490799708,10.901133936108277,1,896.8919387958887
2026-01-07 03:00:00,CAT-797F-003,89.45987875012949,36.63536370178278,8.497861999031775,0,760.2177040687156
2026-01-07 04:00:00,CAT-797F-001,105.7912449934046,44.76867391241902,9.767563780899495,1,1033.3227329338438
2026-01-07 05:00:00,CAT-797F-004,93.09070981612965,49.53087147782439,6.270626942210379,0,583.7371130425107
2026-01-07 06:00:00,CAT-797F-003,70.26041183187638,33.98701933558277,8.117595804289659,1,570.3456242941032
2026-01-07 07:00:00,CAT-797F-003,107.2924455626064,39.92753787200451,4.10802789180368,1,440.76035895101506
2026-01-07 08:00:00,CAT-797F-001,93.2468623882138,56.92013823286825,8.907338717976605,0,830.5813876803733
2026-01-07 09:00:00,CAT-797F-003,80.07075265956888,63.10484014076354,5.989814003885042,0,479.6089155819011
2026-01-07 10:00:00,CAT-797F-001,71.26724326985243,74.92563801268273,6.146727905554829,0,438.0603529587665
2026-01-07 11:00:00,CAT-797F-002,100.73113351716331,71.99009991046009,8.317884408057257,1,837.8699248883464
2026-01-07 12:00:00,CAT-797F-003,92.90327401678312,58.915433979083616,11.33094652542373,1,1052.6820299209573
2026-01-07 13:00:00,CAT-797F-002,89.00574913893448,48.95616239823324,2.17206663939052,0,193.32641841864108
2026-01-07 14:00:00,CAT-797F-001,105.2251662372931,58.62798141187047,10.15980399214358,1,1069.0670640116223
2026-01-07 15:00:00,CAT-797F-004,100.48687450510388,65.35432281361044,4.570022659328028,1,459.2272934533767
2026-01-07 16:00:00,CAT-797F-003,71.8253695879738,35.32512859155243,6.161154272316967,0,442.5271826976899
2026-01-07 17:00:00,CAT-797F-001,79.02749305079968,48.44572003633297,1.730089952137594,0,136.72467166981207
2026-01-07 18:00:00,CAT-797F-004,76.18201129165095,67.79110285360278,4.660983817260287,0,355.08312179672555
2026-01-07 19:00:00,CAT-797F-004,98.47758316577044,47.27248283698698,6.77762804761637,0,667.4444297257994
2026-01-07 20:00:00,CAT-797F-002,66.50895956311007,55.7342522052234,2.0898488121481096,0,138.99367014017224
2026-01-07 21:00:00,CAT-797F-001,90.64503581920924,56.44962123879892,6.656505158523234,0,603.3791485250896
2026-01-07 22:00:00,CAT-797F-004,99.31064085833108,38.30143139101377,11.234661603013487,1,1115.7214436217546
2026-01-07 23:00:00,CAT-797F-003,104.45445365427872,46.30059487435298,2.6066287901319547,1,272.2739861527469
2026-01-08 00:00:00,CAT-797F-003,80.39367869221584,45.05300799338695,9.526627644792796,0,765.880641895853
2026-01-08 01:00:00,CAT-797F-002,101.95657871024058,31.178851883942915,5.801546060447922,1,591.5057875531447
2026-01-08 02:00:00,CAT-797F-004,69.97842816298433,31.088629375110987,8.379324002505548,1,586.3719227637048
2026-01-08 03:00:00,CAT-797F-001,103.09035312805332,67.42636696540981,4.232484278844908,1,436.3282989150557
2026-01-08 04:00:00,CAT-797F-003,70.73698980493921,42.28818644877656,3.174668756684262,0,224.5665114756337
2026-01-08 05:00:00,CAT-797F-004,82.87792807521653,53.3135444807467,3.1848574498478777,0,263.95438665830994
2026-01-08 06:00:00,CAT-797F-004,100.87829146007992,43.44265081149479,2.240165429253019,1,225.9840610909811
2026-01-08 07:00:00,CAT-797F-002,71.74628423069483,72.33056603019033,3.449290401463052,0,247.4737695375756
2026-01-08 08:00:00,CAT-797F-003,75.31631278546887,41.66835414895982,8.474303542384167,0,638.2532962372127
2026-01-08 09:00:00,CAT-797F-003,97.50136557768798,49.33455657325208,10.757751424356837,1,1048.8954544201094
2026-01-08 10:00:00,CAT-797F-001,97.40164414457334,69.27286127180707,10.0483196987072,1,978.7228595443851
2026-01-08 11:00:00,CAT-797F-003,93.85164347983836,67.8870105056314,8.693910253682084,0,815.937765574282
2026-01-08 12:00:00,CAT-797F-001,96.22768000101952,38.37456380308248,2.6595345658165783,0,255.92084115104808
2026-01-08 13:00:00,CAT-797F-003,89.42259995064182,66.11894894080697,4.536468186107474,0,405.6627797951024
2026-01-08 14:00:00,CAT-797F-002,76.33095765081288,50.61840990320517,4.752972190885924,0,362.79891901800477
2026-01-08 15:00:00,CAT-797F-003,80.55631970767638,51.733599243840985,4.124547937175023,0,332.25840227670824
2026-01-08 16:00:00,CAT-797F-001,73.17189725606416,36.00659875871747,6.907559426952092,0,505.4392286790959
2026-01-08 17:00:00,CAT-797F-001,105.88027526001328,33.62706811907061,7.123315056236562,1,754.2185589181241
2026-01-08 18:00:00,CAT-797F-002,91.2526307644754,62.75726881381944,5.247302739296657,0,478.8301793784582
2026-01-08 19:00:00,CAT-797F-003,83.0383137543638,52.340751855988486,5.214786166732578,0,433.0270498750559
2026-01-08 20:00:00,CAT-797F-003,85.79026116398597,49.65828161768308,10.199833778013854,1,875.0464036450543
2026-01-08 21:00:00,CAT-797F-002,107.6277502825317,62.827870289357854,9.7875749073567,1,1053.4146680005601
2026-01-08 22:00:00,CAT-797F-003,71.9008131402236,64.44808045459993,4.7318562326478295,0,340.22431079001404
2026-01-08 23:00:00,CAT-797F-003,91.38034244075588,37.15086754512091,11.094778660669222,1,1013.8446733163445
2026-01-09 00:00:00,CAT-797F-001,87.76499054980097,57.460131726493856,11.504557678526313,1,1009.697395935502
2026-01-09 01:00:00,CAT-797F-003,92.51544059455917,36.090933702495846,4.930796691315429,0,456.17482837924143
2026-01-09 02:00:00,CAT-797F-003,65.81495827193783,63.81187887130706,5.221461962327076,0,343.6503011690671
2026-01-09 03:00:00,CAT-797F-002,104.24557590248682,59.56298203202128,6.809158610930568,1,709.8246608078343
2026-01-09 04:00:00,CAT-797F-002,106.94532271176256,73.04765794875561,11.381768531603573,1,1217.226908642928
2026-01-09 05:00:00,CAT-797F-004,90.4309932615144,33.10311073603896,10.701354047994272,1,967.7340758032499
2026-01-09 06:00:00,CAT-797F-001,96.34928707446016,32.56746245180644,2.576963607127693,1,248.2886063635825
2026-01-09 07:00:00,CAT-797F-003,106.5124721529783,42.69841836119401,5.62367280434987,1,598.991292970777
2026-01-09 08:00:00,CAT-797F-003,96.82573854410292,41.77675576811577,7.310397492372604,0,707.8346362499353
2026-01-09 09:00:00,CAT-797F-004,71.86425693114177,41.11404595823999,6.78289096179117,0,487.44741881408
2026-01-09 10:00:00,CAT-797F-003,90.93297620750658,70.78145612344665,3.535562213337373,0,321.4991946255667
2026-01-09 11:00:00,CAT-797F-001,92.30217708722851,41.229578993227776,10.517576097265623,1,970.7951714582133
2026-01-09 12:00:00,CAT-797F-004,84.08588020860736,42.2377376757884,8.607878221466791,0,723.8010169805368
2026-01-09 13:00:00,CAT-797F-001,98.13999060311252,64.17292180880837,10.298037935943938,1,1010.6493462640344
2026-01-09 14:00:00,CAT-797F-004,107.04651566460566,50.238292910274296,10.517024933169456,1,1125.8108742535724
2026-01-09 15:00:00,CAT-797F-004,106.65058308080494,64.95197506298315,9.357736463490268,1,998.0080501477465
2026-01-09 16:00:00,CAT-797F-002,85.28777171318595,32.941477090397335,6.111711313122032,1,521.2542392504478
2026-01-09 17:00:00,CAT-797F-001,70.09571206283398,51.94070371530229,7.910740927661958,0,554.5090182690687
2026-01-09 18:00:00,CAT-797F-003,109.31785395330505,31.51261200824772,3.183836764257303,1,348.05020240624316
2026-01-09 19:00:00,CAT-797F-003,102.75041389006704,32.819394155490954,8.573276883486532,1,880.9077481723851
2026-01-09 20:00:00,CAT-797F-001,70.609820654147,70.78968540049848,3.382159185262448,0,238.8136534951574
2026-01-09 21:00:00,CAT-797F-003,106.43788471778176,36.26604170029178,8.786470700356647,1,935.213355480728
2026-01-09 22:00:00,CAT-797F-003,104.14533629279578,53.95893070238477,3.910780687916671,1,407.28956991045294
2026-01-09 23:00:00,CAT-797F-001,88.34771257067325,48.4993021170318,2.7342886515773097,0,241.5681478748059
2026-01-10 00:00:00,CAT-797F-004,91.60739460852182,45.63044968164792,3.235487146501053,0,296.3945477803222
2026-01-10 01:00:00,CAT-797F-001,82.95512167415586,70.49250055592725,1.5209174198002378,0,126.16788961587191
2026-01-10 02:00:00,CAT-797F-004,67.46427374699141,30.982052854897027,9.046765987462068,1,610.333497103112
2026-01-10 03:00:00,CAT-797F-003,80.08387587406554,59.87053587790151,9.19021101511298,0,735.9877181907779
2026-01-10 04:00:00,CAT-797F-003,101.12840518691053,73.35274953960976,6.906800174089224,1,698.4736865503193
2026-01-10 05:00:00,CAT-797F-003,65.20844103520713,55.20756825578289,3.194309411081529,0,208.29593688071708
2026-01-10 06:00:00,CAT-797F-002,80.0074627261015,72.15701079148914,2.3773205438622425,0,190.2033848010537
2026-01-10 07:00:00,CAT-797F-004,82.91759121159245,32.35160456787107,1.7008541475915135,1,141.03072892053464
2026-01-10 08:00:00,CAT-797F-002,89.18280213220653,48.845699358337264,3.240355858134817,0,288.9840153339737
2026-01-10 09:00:00,CAT-797F-002,106.39350273857424,41.7071005932923,10.85398311732304,1,1154.7932825173475
2026-01-10 10:00:00,CAT-797F-001,80.58556974646825,62.88694342413284,4.036136837867659,0,325.254386654274
2026-01-10 11:00:00,CAT-797F-002,80.61289408533025,74.1583690723761,5.219848935780764,0,420.78712940151854
2026-01-10 12:00:00,CAT-797F-001,98.18755616493868,41.54385280999115,2.606127587053998,0,255.88929882686057
2026-01-10 13:00:00,CAT-797F-001,85.34980734004132,59.43785706633335,3.834793699855788,0,327.29890347149575
2026-01-10 14:00:00,CAT-797F-002,75.10721703229919,38.9143934741883,6.951857993192154,0,522.134707072407
2026-01-10 15:00:00,CAT-797F-004,85.3597782259712,55.43986145572245,7.881403172504352,0,672.7548269144373
2026-01-10 16:00:00,CAT-797F-004,71.33856591709099,50.87696190097513,4.076199298745216,0,290.7902123647357
2026-01-10 17:00:00,CAT-797F-004,72.93741439278006,73.74023983341917,2.1061876718637307,0,153.61988301168958
2026-01-10 18:00:00,CAT-797F-004,87.42654977327659,57.383727271340994,5.605845125837686,0,490.09969791532836
2026-01-10 19:00:00,CAT-797F-004,83.85164522770465,45.72778674390685,3.9591353947265087,0,331.9800165270556
2026-01-10 20:00:00,CAT-797F-002,106.1680655480645,35.134310319957,3.80531619391292,1,404.00305910645824
2026-01-10 21:00:00,CAT-797F-002,81.30772546024849,36.80610729307205,11.57855942849128,1,941.4263312369407
2026-01-10 22:00:00,CAT-797F-003,91.12647576251196,40.13926184780558,7.971155102220103,0,726.3832722216838
2026-01-10 23:00:00,CAT-797F-004,93.45189295637888,41.29349976031341,7.347223653307007,0,686.6119583754214
2026-01-11 00:00:00,CAT-797F-002,65.58925054647501,68.2777226028512,5.86563858699488,0,384.7228388974789
2026-01-11 01:00:00,CAT-797F-003,94.85918174075198,55.255025472713626,6.003915501016515,0,569.5265116670436
2026-01-11 02:00:00,CAT-797F-004,73.01161850913881,53.55259101184649,7.179502540299849,0,524.1871005577656
2026-01-11 03:00:00,CAT-797F-001,108.24816428612549,35.16459923411479,8.812512973879127,1,953.93835217008
2026-01-11 04:00:00,CAT-797F-003,71.68982274889008,68.70628620072458,8.87253400990921,0,636.0703905038902
2026-01-11 05:00:00,CAT-797F-002,83.65808556771607,62.52664364438176,3.302786030907221,0,276.30475638549365
2026-01-11 06:00:00,CAT-797F-001,68.84073506353897,33.04507628550007,6.751183896804584,1,464.75646200515496
